"Time","Value (%)"
"2019/01/30 13:40:00","38.8266"
"2019/01/30 13:40:00","38.8265991"
"2019/01/30 13:35:00","38.805"
"2019/01/30 13:35:00","38.8050423"
"2019/01/30 13:30:00","38.7062"
"2019/01/30 13:30:00","38.7061691"
"2019/01/30 13:25:00","38.5482"
"2019/01/30 13:25:00","38.548233"
"2019/01/30 13:20:00","38.6173"
"2019/01/30 13:20:00","38.6173248"
"2019/01/30 13:15:00","38.5297"
"2019/01/30 13:15:00","38.5296898"
"2019/01/30 13:10:00","38.7973"
"2019/01/30 13:10:00","38.7973137"
"2019/01/30 13:05:00","38.9997"
"2019/01/30 13:05:00","38.9997253"
"2019/01/30 13:00:00","38.9829"
"2019/01/30 13:00:00","38.9829063"
"2019/01/30 12:55:00","38.937"
"2019/01/30 12:55:00","38.9369965"
"2019/01/30 12:50:00","38.758"
"2019/01/30 12:50:00","38.7580185"
"2019/01/30 12:45:00","38.7309"
"2019/01/30 12:45:00","38.730854"
"2019/01/30 12:40:00","38.6175"
"2019/01/30 12:40:00","38.6175194"
"2019/01/30 12:35:00","38.7582"
"2019/01/30 12:35:00","38.7582436"
"2019/01/30 12:30:00","38.7646"
"2019/01/30 12:30:00","38.7646446"
"2019/01/30 12:25:00","38.7686"
"2019/01/30 12:25:00","38.7686195"
"2019/01/30 12:20:00","38.6889"
"2019/01/30 12:20:00","38.6888885"
"2019/01/30 12:15:00","38.7271"
"2019/01/30 12:15:00","38.72715"
"2019/01/30 12:10:00","38.5092"
"2019/01/30 12:10:00","38.5092468"
"2019/01/30 12:05:00","38.6996"
"2019/01/30 12:05:00","38.6996498"
"2019/01/30 12:00:00","38.7939"
"2019/01/30 12:00:00","38.7938614"
"2019/01/30 11:55:00","38.8032"
"2019/01/30 11:55:00","38.8031731"
"2019/01/30 11:50:00","38.972"
"2019/01/30 11:50:00","38.971962"
"2019/01/30 11:45:00","39.0247"
"2019/01/30 11:45:00","39.0247154"
"2019/01/30 11:40:00","39.1253"
"2019/01/30 11:40:00","39.1253395"
"2019/01/30 11:35:00","39.0659"
"2019/01/30 11:35:00","39.0659332"
"2019/01/30 11:30:00","39.0159"
"2019/01/30 11:30:00","39.015934"
"2019/01/30 11:25:00","39.0302"
"2019/01/30 11:25:00","39.0301895"
"2019/01/30 11:20:00","38.9642"
"2019/01/30 11:20:00","38.9642487"
"2019/01/30 11:15:00","38.7906"
"2019/01/30 11:15:00","38.7905922"
"2019/01/30 11:10:00","39.0663"
"2019/01/30 11:10:00","39.0663261"
"2019/01/30 11:05:00","39.0623"
"2019/01/30 11:05:00","39.0622559"
"2019/01/30 11:00:00","38.9771"
"2019/01/30 11:00:00","38.977108"
"2019/01/30 10:55:00","38.9564"
"2019/01/30 10:55:00","38.9564438"
"2019/01/30 10:50:00","39.127"
"2019/01/30 10:50:00","39.126976"
"2019/01/30 10:45:00","39.0659"
"2019/01/30 10:45:00","39.0659332"
"2019/01/30 10:40:00","39.0247"
"2019/01/30 10:40:00","39.0246811"
"2019/01/30 10:35:00","39.0048"
"2019/01/30 10:35:00","39.0048027"
"2019/01/30 10:30:00","39.3389"
"2019/01/30 10:30:00","39.3389206"
"2019/01/30 10:25:00","39.3783"
"2019/01/30 10:25:00","39.3782883"
"2019/01/30 10:20:00","39.3834"
"2019/01/30 10:20:00","39.3833961"
"2019/01/30 10:15:00","39.6815"
"2019/01/30 10:15:00","39.6814804"
"2019/01/30 10:10:00","39.6865"
"2019/01/30 10:10:00","39.6865196"
"2019/01/30 10:05:00","39.7966"
"2019/01/30 10:05:00","39.7966194"
"2019/01/30 10:00:00","39.6032"
"2019/01/30 10:00:00","39.6031723"
"2019/01/30 09:55:00","39.7964"
"2019/01/30 09:55:00","39.7963715"
"2019/01/30 09:50:00","39.915"
"2019/01/30 09:50:00","39.9150391"
"2019/01/30 09:45:00","39.8219"
"2019/01/30 09:45:00","39.8218994"
"2019/01/30 09:40:00","39.6946"
"2019/01/30 09:40:00","39.6946182"
"2019/01/30 09:35:00","39.746"
"2019/01/30 09:35:00","39.7459564"
"2019/01/30 09:30:00","39.779"
"2019/01/30 09:30:00","39.7789993"
"2019/01/30 09:25:00","39.6632"
"2019/01/30 09:25:00","39.6631851"
"2019/01/30 09:20:00","39.8634"
"2019/01/30 09:20:00","39.8634109"
"2019/01/30 09:15:00","40.0827"
"2019/01/30 09:15:00","40.0827179"
"2019/01/30 09:10:00","40.1208"
"2019/01/30 09:10:00","40.1207619"
"2019/01/30 09:05:00","39.8718"
"2019/01/30 09:05:00","39.8717957"
"2019/01/30 09:00:00","38.6752"
"2019/01/30 09:00:00","38.6752129"
"2019/01/30 08:55:00","38.6968"
"2019/01/30 08:55:00","38.6967812"
"2019/01/30 08:50:00","38.6508"
"2019/01/30 08:50:00","38.650795"
"2019/01/30 08:45:00","38.6111"
"2019/01/30 08:45:00","38.6110573"
"2019/01/30 08:40:00","38.6468"
"2019/01/30 08:40:00","38.646843"
"2019/01/30 08:35:00","38.6703"
"2019/01/30 08:35:00","38.67033"
"2019/01/30 08:30:00","38.6253"
"2019/01/30 08:30:00","38.6253014"
"2019/01/30 08:25:00","38.6455"
"2019/01/30 08:25:00","38.6455269"
"2019/01/30 08:20:00","38.8032"
"2019/01/30 08:20:00","38.8032074"
"2019/01/30 08:15:00","38.8917"
"2019/01/30 08:15:00","38.8917122"
"2019/01/30 08:10:00","39.278"
"2019/01/30 08:10:00","39.278019"
"2019/01/30 08:05:00","39.4143"
"2019/01/30 08:05:00","39.4143372"
"2019/01/30 08:00:00","39.6997"
"2019/01/30 08:00:00","39.6997299"
"2019/01/30 07:55:00","39.8944"
"2019/01/30 07:55:00","39.894413"
"2019/01/30 07:50:00","40.0956"
"2019/01/30 07:50:00","40.0956039"
"2019/01/30 07:45:00","40.3573"
"2019/01/30 07:45:00","40.3572617"
"2019/01/30 07:40:00","40.4252"
"2019/01/30 07:40:00","40.4251976"
"2019/01/30 07:35:00","40.4432"
"2019/01/30 07:35:00","40.443222"
"2019/01/30 07:30:00","40.0427"
"2019/01/30 07:30:00","40.0427322"
"2019/01/30 07:25:00","38.9314"
"2019/01/30 07:25:00","38.9314079"
"2019/01/30 07:20:00","38.8451"
"2019/01/30 07:20:00","38.8451309"
"2019/01/30 07:15:00","38.8778"
"2019/01/30 07:15:00","38.877758"
"2019/01/30 07:10:00","38.857"
"2019/01/30 07:10:00","38.8569832"
"2019/01/30 07:05:00","38.9131"
"2019/01/30 07:05:00","38.9131317"
"2019/01/30 07:00:00","39.1587"
"2019/01/30 07:00:00","39.1587296"
"2019/01/30 06:55:00","39.3611"
"2019/01/30 06:55:00","39.3611374"
"2019/01/30 06:50:00","39.6925"
"2019/01/30 06:50:00","39.6925163"
"2019/01/30 06:45:00","39.8747"
"2019/01/30 06:45:00","39.8747253"
"2019/01/30 06:40:00","39.8654"
"2019/01/30 06:40:00","39.8654366"
"2019/01/30 06:35:00","39.9345"
"2019/01/30 06:35:00","39.9345207"
"2019/01/30 06:30:00","39.783"
"2019/01/30 06:30:00","39.7829742"
"2019/01/30 06:25:00","39.5836"
"2019/01/30 06:25:00","39.5836372"
"2019/01/30 06:20:00","39.4729"
"2019/01/30 06:20:00","39.4728699"
"2019/01/30 06:15:00","38.9194"
"2019/01/30 06:15:00","38.9194145"
"2019/01/30 06:10:00","38.1468"
"2019/01/30 06:10:00","38.1467628"
"2019/01/30 06:05:00","39.1611"
"2019/01/30 06:05:00","39.1610985"
"2019/01/30 06:00:00","39.1464"
"2019/01/30 06:00:00","39.1464233"
"2019/01/30 05:55:00","39.1873"
"2019/01/30 05:55:00","39.187252"
"2019/01/30 05:50:00","39.188"
"2019/01/30 05:50:00","39.1880341"
"2019/01/30 05:45:00","39.175"
"2019/01/30 05:45:00","39.1749649"
"2019/01/30 05:40:00","38.9531"
"2019/01/30 05:40:00","38.9531021"
"2019/01/30 05:35:00","38.2112"
"2019/01/30 05:35:00","38.211235"
"2019/01/30 05:30:00","36.746"
"2019/01/30 05:30:00","36.7460327"
"2019/01/30 05:25:00","34.7528"
"2019/01/30 05:25:00","34.7528038"
"2019/01/30 05:20:00","36.1567"
"2019/01/30 05:20:00","36.1567307"
"2019/01/30 05:15:00","38.695"
"2019/01/30 05:15:00","38.695015"
"2019/01/30 05:10:00","39.1538"
"2019/01/30 05:10:00","39.1538429"
"2019/01/30 05:05:00","39.2335"
"2019/01/30 05:05:00","39.2335358"
"2019/01/30 05:00:00","39.6022"
"2019/01/30 05:00:00","39.6021996"
"2019/01/30 04:55:00","39.6991"
"2019/01/30 04:55:00","39.6990509"
"2019/01/30 04:50:00","39.681"
"2019/01/30 04:50:00","39.6810112"
"2019/01/30 04:45:00","39.722"
"2019/01/30 04:45:00","39.7219543"
"2019/01/30 04:40:00","39.3305"
"2019/01/30 04:40:00","39.3305435"
"2019/01/30 04:35:00","38.5898"
"2019/01/30 04:35:00","38.5898209"
"2019/01/30 04:30:00","39.3932"
"2019/01/30 04:30:00","39.3931618"
"2019/01/30 04:25:00","39.5141"
"2019/01/30 04:25:00","39.5140572"
"2019/01/30 04:20:00","39.7956"
"2019/01/30 04:20:00","39.7956047"
"2019/01/30 04:15:00","39.9447"
"2019/01/30 04:15:00","39.9446793"
"2019/01/30 04:10:00","40.0183"
"2019/01/30 04:10:00","40.0183144"
"2019/01/30 04:05:00","40.1094"
"2019/01/30 04:05:00","40.1093597"
"2019/01/30 04:00:00","39.7658"
"2019/01/30 04:00:00","39.7657814"
"2019/01/30 03:55:00","39.3272"
"2019/01/30 03:55:00","39.3272285"
"2019/01/30 03:50:00","38.7035"
"2019/01/30 03:50:00","38.7035408"
"2019/01/30 03:45:00","39.3443"
"2019/01/30 03:45:00","39.3443336"
"2019/01/30 03:40:00","39.4752"
"2019/01/30 03:40:00","39.4751778"
"2019/01/30 03:35:00","39.3809"
"2019/01/30 03:35:00","39.3809166"
"2019/01/30 03:30:00","38.8541"
"2019/01/30 03:30:00","38.8540993"
"2019/01/30 03:25:00","37.9374"
"2019/01/30 03:25:00","37.9374084"
"2019/01/30 03:20:00","35.947"
"2019/01/30 03:20:00","35.9470062"
"2019/01/30 03:15:00","33.9157"
"2019/01/30 03:15:00","33.9157295"
"2019/01/30 03:10:00","35.1587"
"2019/01/30 03:10:00","35.1587296"
"2019/01/30 03:05:00","36.9451"
"2019/01/30 03:05:00","36.9451103"
"2019/01/30 03:00:00","38.2428"
"2019/01/30 03:00:00","38.2427521"
"2019/01/30 02:55:00","39.22"
"2019/01/30 02:55:00","39.2200432"
"2019/01/30 02:50:00","39.3662"
"2019/01/30 02:50:00","39.3661842"
"2019/01/30 02:45:00","39.3554"
"2019/01/30 02:45:00","39.3554382"
"2019/01/30 02:40:00","39.3007"
"2019/01/30 02:40:00","39.3006821"
"2019/01/30 02:35:00","39.4078"
"2019/01/30 02:35:00","39.407814"
"2019/01/30 02:30:00","39.2796"
"2019/01/30 02:30:00","39.2796021"
"2019/01/30 02:25:00","39.1543"
"2019/01/30 02:25:00","39.1542931"
"2019/01/30 02:20:00","39.1392"
"2019/01/30 02:20:00","39.1391945"
"2019/01/30 02:15:00","39.3691"
"2019/01/30 02:15:00","39.3691177"
"2019/01/30 02:10:00","39.4031"
"2019/01/30 02:10:00","39.40308"
"2019/01/30 02:05:00","39.4538"
"2019/01/30 02:05:00","39.453804"
"2019/01/30 02:00:00","39.1718"
"2019/01/30 02:00:00","39.1718483"
"2019/01/30 01:55:00","39.1392"
"2019/01/30 01:55:00","39.1391945"
"2019/01/30 01:50:00","39.2781"
"2019/01/30 01:50:00","39.2781334"
"2019/01/30 01:45:00","39.2494"
"2019/01/30 01:45:00","39.2494087"
"2019/01/30 01:40:00","39.6233"
"2019/01/30 01:40:00","39.6232643"
"2019/01/30 01:35:00","39.5682"
"2019/01/30 01:35:00","39.5681763"
"2019/01/30 01:30:00","39.5895"
"2019/01/30 01:30:00","39.5894699"
"2019/01/30 01:25:00","39.5543"
"2019/01/30 01:25:00","39.5543327"
"2019/01/30 01:20:00","39.4147"
"2019/01/30 01:20:00","39.4147453"
"2019/01/30 01:15:00","39.2369"
"2019/01/30 01:15:00","39.2368736"
"2019/01/30 01:10:00","39.5022"
"2019/01/30 01:10:00","39.5021973"
"2019/01/30 01:05:00","39.3172"
"2019/01/30 01:05:00","39.3171692"
"2019/01/30 01:00:00","39.2759"
"2019/01/30 01:00:00","39.2759438"
"2019/01/30 00:55:00","39.2173"
"2019/01/30 00:55:00","39.2173347"
"2019/01/30 00:50:00","39.4127"
"2019/01/30 00:50:00","39.4127007"
"2019/01/30 00:45:00","39.4567"
"2019/01/30 00:45:00","39.4566536"
"2019/01/30 00:40:00","39.652"
"2019/01/30 00:40:00","39.6520157"
"2019/01/30 00:35:00","39.9267"
"2019/01/30 00:35:00","39.9267464"
"2019/01/30 00:30:00","39.7009"
"2019/01/30 00:30:00","39.7008514"
"2019/01/30 00:25:00","39.8995"
"2019/01/30 00:25:00","39.8994637"
"2019/01/30 00:20:00","40.0906"
"2019/01/30 00:20:00","40.0905991"
"2019/01/30 00:15:00","40.1824"
"2019/01/30 00:15:00","40.1824188"
"2019/01/30 00:10:00","40.0767"
"2019/01/30 00:10:00","40.0766716"
"2019/01/30 00:05:00","39.9939"
"2019/01/30 00:05:00","39.9938927"
"2019/01/30 00:00:00","38.895"
"2019/01/30 00:00:00","38.8949928"
"2019/01/29 23:55:00","38.977"
"2019/01/29 23:55:00","38.9770012"
"2019/01/29 23:50:00","37.2424"
"2019/01/29 23:50:00","37.2424469"
"2019/01/29 23:45:00","36.2098"
"2019/01/29 23:45:00","36.2097664"
"2019/01/29 23:40:00","35.8913"
"2019/01/29 23:40:00","35.8913307"
"2019/01/29 23:35:00","37.9475"
"2019/01/29 23:35:00","37.9474945"
"2019/01/29 23:30:00","36.4422"
"2019/01/29 23:30:00","36.4421959"
"2019/01/29 23:25:00","37.3891"
"2019/01/29 23:25:00","37.3891411"
"2019/01/29 23:20:00","39.2047"
"2019/01/29 23:20:00","39.2047119"
"2019/01/29 23:15:00","39.1694"
"2019/01/29 23:15:00","39.169445"
"2019/01/29 23:10:00","38.3822"
"2019/01/29 23:10:00","38.3821716"
"2019/01/29 23:05:00","38.4698"
"2019/01/29 23:05:00","38.4697571"
"2019/01/29 23:00:00","38.2977"
"2019/01/29 23:00:00","38.2977486"
"2019/01/29 22:55:00","36.7115"
"2019/01/29 22:55:00","36.711525"
"2019/01/29 22:50:00","35.4841"
"2019/01/29 22:50:00","35.484066"
"2019/01/29 22:45:00","35.3447"
"2019/01/29 22:45:00","35.3447456"
"2019/01/29 22:40:00","37.0167"
"2019/01/29 22:40:00","37.0167046"
"2019/01/29 22:35:00","38.2393"
"2019/01/29 22:35:00","38.239296"
"2019/01/29 22:30:00","39.8301"
"2019/01/29 22:30:00","39.8301239"
"2019/01/29 22:25:00","39.805"
"2019/01/29 22:25:00","39.8049812"
"2019/01/29 22:20:00","39.8193"
"2019/01/29 22:20:00","39.819252"
"2019/01/29 22:15:00","40.0514"
"2019/01/29 22:15:00","40.0513802"
"2019/01/29 22:10:00","39.6037"
"2019/01/29 22:10:00","39.6036797"
"2019/01/29 22:05:00","39.7643"
"2019/01/29 22:05:00","39.7643471"
"2019/01/29 22:00:00","39.5441"
"2019/01/29 22:00:00","39.5441322"
"2019/01/29 21:55:00","39.6074"
"2019/01/29 21:55:00","39.6074409"
"2019/01/29 21:50:00","39.4507"
"2019/01/29 21:50:00","39.450676"
"2019/01/29 21:45:00","39.6009"
"2019/01/29 21:45:00","39.6009254"
"2019/01/29 21:40:00","39.5445"
"2019/01/29 21:40:00","39.5445404"
"2019/01/29 21:35:00","39.4529"
"2019/01/29 21:35:00","39.4529495"
"2019/01/29 21:30:00","39.4503"
"2019/01/29 21:30:00","39.4502563"
"2019/01/29 21:25:00","39.3687"
"2019/01/29 21:25:00","39.3687439"
"2019/01/29 21:20:00","39.0262"
"2019/01/29 21:20:00","39.0262146"
"2019/01/29 21:15:00","39.299"
"2019/01/29 21:15:00","39.2989578"
"2019/01/29 21:10:00","39.0953"
"2019/01/29 21:10:00","39.0953217"
"2019/01/29 21:05:00","39.2496"
"2019/01/29 21:05:00","39.2496338"
"2019/01/29 21:00:00","39.2558"
"2019/01/29 21:00:00","39.2557678"
"2019/01/29 20:55:00","38.8932"
"2019/01/29 20:55:00","38.8932228"
"2019/01/29 20:50:00","38.982"
"2019/01/29 20:50:00","38.9819565"
"2019/01/29 20:45:00","39.0216"
"2019/01/29 20:45:00","39.021595"
"2019/01/29 20:40:00","38.9226"
"2019/01/29 20:40:00","38.922596"
"2019/01/29 20:35:00","38.7416"
"2019/01/29 20:35:00","38.7416344"
"2019/01/29 20:30:00","38.662"
"2019/01/29 20:30:00","38.661972"
"2019/01/29 20:25:00","38.7024"
"2019/01/29 20:25:00","38.7023659"
"2019/01/29 20:20:00","38.7534"
"2019/01/29 20:20:00","38.7533569"
"2019/01/29 20:15:00","38.8331"
"2019/01/29 20:15:00","38.8330765"
"2019/01/29 20:10:00","38.9429"
"2019/01/29 20:10:00","38.9428596"
"2019/01/29 20:05:00","38.9014"
"2019/01/29 20:05:00","38.9014397"
"2019/01/29 20:00:00","38.9991"
"2019/01/29 20:00:00","38.9990997"
"2019/01/29 19:55:00","39.1432"
"2019/01/29 19:55:00","39.1432037"
"2019/01/29 19:50:00","38.9837"
"2019/01/29 19:50:00","38.9837456"
"2019/01/29 19:45:00","38.8013"
"2019/01/29 19:45:00","38.8013382"
"2019/01/29 19:40:00","38.6833"
"2019/01/29 19:40:00","38.6832733"
"2019/01/29 19:35:00","38.559"
"2019/01/29 19:35:00","38.5590096"
"2019/01/29 19:30:00","38.5407"
"2019/01/29 19:30:00","38.5407372"
"2019/01/29 19:25:00","38.6868"
"2019/01/29 19:25:00","38.6868172"
"2019/01/29 19:20:00","38.8157"
"2019/01/29 19:20:00","38.8156662"
"2019/01/29 19:15:00","38.7198"
"2019/01/29 19:15:00","38.7198105"
"2019/01/29 19:10:00","38.8383"
"2019/01/29 19:10:00","38.8383369"
"2019/01/29 19:05:00","38.7799"
"2019/01/29 19:05:00","38.7799377"
"2019/01/29 19:00:00","39.0086"
"2019/01/29 19:00:00","39.0086174"
"2019/01/29 18:55:00","38.899"
"2019/01/29 18:55:00","38.8989792"
"2019/01/29 18:50:00","38.9683"
"2019/01/29 18:50:00","38.9682541"
"2019/01/29 18:45:00","38.831"
"2019/01/29 18:45:00","38.8310471"
"2019/01/29 18:40:00","38.9683"
"2019/01/29 18:40:00","38.9682541"
"2019/01/29 18:35:00","38.9329"
"2019/01/29 18:35:00","38.9328613"
"2019/01/29 18:30:00","39.0408"
"2019/01/29 18:30:00","39.0407639"
"2019/01/29 18:25:00","39.0758"
"2019/01/29 18:25:00","39.0758133"
"2019/01/29 18:20:00","39.1186"
"2019/01/29 18:20:00","39.118618"
"2019/01/29 18:15:00","39.2711"
"2019/01/29 18:15:00","39.2710609"
"2019/01/29 18:10:00","39.1418"
"2019/01/29 18:10:00","39.1418037"
"2019/01/29 18:05:00","38.9239"
"2019/01/29 18:05:00","38.923912"
"2019/01/29 18:00:00","38.8708"
"2019/01/29 18:00:00","38.8708344"
"2019/01/29 17:55:00","38.8678"
"2019/01/29 17:55:00","38.8678017"
"2019/01/29 17:50:00","38.6892"
"2019/01/29 17:50:00","38.6891708"
"2019/01/29 17:45:00","38.8706"
"2019/01/29 17:45:00","38.8706245"
"2019/01/29 17:40:00","39.0506"
"2019/01/29 17:40:00","39.0506325"
"2019/01/29 17:35:00","38.9255"
"2019/01/29 17:35:00","38.9254684"
"2019/01/29 17:30:00","39.0287"
"2019/01/29 17:30:00","39.0286674"
"2019/01/29 17:25:00","39.1029"
"2019/01/29 17:25:00","39.1029205"
"2019/01/29 17:20:00","39.1938"
"2019/01/29 17:20:00","39.1938477"
"2019/01/29 17:15:00","39.233"
"2019/01/29 17:15:00","39.2330017"
"2019/01/29 17:10:00","39.224"
"2019/01/29 17:10:00","39.2240372"
"2019/01/29 17:05:00","39.1636"
"2019/01/29 17:05:00","39.1636124"
"2019/01/29 17:00:00","38.8969"
"2019/01/29 17:00:00","38.8969498"
"2019/01/29 16:55:00","38.9113"
"2019/01/29 16:55:00","38.9113312"
"2019/01/29 16:50:00","38.8998"
"2019/01/29 16:50:00","38.8997879"
"2019/01/29 16:45:00","39.0061"
"2019/01/29 16:45:00","39.0060654"
"2019/01/29 16:40:00","38.9738"
"2019/01/29 16:40:00","38.9738007"
"2019/01/29 16:35:00","38.9898"
"2019/01/29 16:35:00","38.9897842"
"2019/01/29 16:30:00","39.1236"
"2019/01/29 16:30:00","39.1235657"
"2019/01/29 16:25:00","39.2608"
"2019/01/29 16:25:00","39.2607689"
"2019/01/29 16:20:00","39.3137"
"2019/01/29 16:20:00","39.3137283"
"2019/01/29 16:15:00","39.3639"
"2019/01/29 16:15:00","39.3638611"
"2019/01/29 16:10:00","39.2027"
"2019/01/29 16:10:00","39.2026825"
"2019/01/29 16:05:00","38.9432"
"2019/01/29 16:05:00","38.9431801"
"2019/01/29 16:00:00","38.871"
"2019/01/29 16:00:00","38.8710022"
"2019/01/29 15:55:00","39.0049"
"2019/01/29 15:55:00","39.0049362"
"2019/01/29 15:50:00","38.9269"
"2019/01/29 15:50:00","38.9269218"
"2019/01/29 15:45:00","39.022"
"2019/01/29 15:45:00","39.0219803"
"2019/01/29 15:40:00","39.069"
"2019/01/29 15:40:00","39.0689812"
"2019/01/29 15:35:00","38.9221"
"2019/01/29 15:35:00","38.9221115"
"2019/01/29 15:30:00","39.048"
"2019/01/29 15:30:00","39.0480309"
"2019/01/29 15:25:00","39.0655"
"2019/01/29 15:25:00","39.0654678"
"2019/01/29 15:20:00","38.8965"
"2019/01/29 15:20:00","38.896534"
"2019/01/29 15:15:00","39.0926"
"2019/01/29 15:15:00","39.0926285"
"2019/01/29 15:10:00","39.156"
"2019/01/29 15:10:00","39.1559982"
"2019/01/29 15:05:00","39.1705"
"2019/01/29 15:05:00","39.1704559"
"2019/01/29 15:00:00","39.2647"
"2019/01/29 15:00:00","39.2647057"
"2019/01/29 14:55:00","39.0171"
"2019/01/29 14:55:00","39.0170937"
"2019/01/29 14:50:00","38.8077"
"2019/01/29 14:50:00","38.8076668"
"2019/01/29 14:45:00","38.7198"
"2019/01/29 14:45:00","38.7197533"
"2019/01/29 14:40:00","38.7178"
"2019/01/29 14:40:00","38.7178459"
"2019/01/29 14:35:00","38.8684"
"2019/01/29 14:35:00","38.8684082"
"2019/01/29 14:30:00","38.9241"
"2019/01/29 14:30:00","38.9241104"
"2019/01/29 14:25:00","38.9603"
"2019/01/29 14:25:00","38.9602737"
"2019/01/29 14:20:00","38.8891"
"2019/01/29 14:20:00","38.8891335"
"2019/01/29 14:15:00","38.9648"
"2019/01/29 14:15:00","38.9647789"
"2019/01/29 14:10:00","38.933"
"2019/01/29 14:10:00","38.9330368"
"2019/01/29 14:05:00","39.1054"
"2019/01/29 14:05:00","39.1053658"
"2019/01/29 14:00:00","39.1895"
"2019/01/29 14:00:00","39.1895409"
"2019/01/29 13:55:00","38.9472"
"2019/01/29 13:55:00","38.9471512"
"2019/01/29 13:50:00","38.855"
"2019/01/29 13:50:00","38.8549957"
"2019/01/29 13:45:00","38.7596"
"2019/01/29 13:45:00","38.7596092"
"2019/01/29 13:40:00","38.8266"
"2019/01/29 13:40:00","38.8266182"
"2019/01/29 13:35:00","38.8869"
"2019/01/29 13:35:00","38.8868904"
"2019/01/29 13:30:00","38.8432"
"2019/01/29 13:30:00","38.8432236"
"2019/01/29 13:25:00","38.7081"
"2019/01/29 13:25:00","38.7080956"
"2019/01/29 13:20:00","38.8756"
"2019/01/29 13:20:00","38.8756256"
"2019/01/29 13:15:00","38.8842"
"2019/01/29 13:15:00","38.8842468"
"2019/01/29 13:10:00","38.9733"
"2019/01/29 13:10:00","38.9732742"
"2019/01/29 13:05:00","38.9533"
"2019/01/29 13:05:00","38.9532852"
"2019/01/29 13:00:00","38.945"
"2019/01/29 13:00:00","38.9450035"
"2019/01/29 12:55:00","38.9531"
"2019/01/29 12:55:00","38.953064"
"2019/01/29 12:50:00","39.0105"
"2019/01/29 12:50:00","39.0104523"
"2019/01/29 12:45:00","39.0936"
"2019/01/29 12:45:00","39.0935974"
"2019/01/29 12:40:00","38.9218"
"2019/01/29 12:40:00","38.921833"
"2019/01/29 12:35:00","38.9587"
"2019/01/29 12:35:00","38.9586792"
"2019/01/29 12:30:00","39.034"
"2019/01/29 12:30:00","39.0340424"
"2019/01/29 12:25:00","38.9888"
"2019/01/29 12:25:00","38.9888153"
"2019/01/29 12:20:00","39.0415"
"2019/01/29 12:20:00","39.0415154"
"2019/01/29 12:15:00","38.9214"
"2019/01/29 12:15:00","38.9213676"
"2019/01/29 12:10:00","39.0267"
"2019/01/29 12:10:00","39.0267372"
"2019/01/29 12:05:00","38.9378"
"2019/01/29 12:05:00","38.9377594"
"2019/01/29 12:00:00","38.8706"
"2019/01/29 12:00:00","38.870575"
"2019/01/29 11:55:00","38.9954"
"2019/01/29 11:55:00","38.995369"
"2019/01/29 11:50:00","39.0457"
"2019/01/29 11:50:00","39.0457344"
"2019/01/29 11:45:00","38.7693"
"2019/01/29 11:45:00","38.769268"
"2019/01/29 11:40:00","38.6264"
"2019/01/29 11:40:00","38.6263733"
"2019/01/29 11:35:00","38.6045"
"2019/01/29 11:35:00","38.6045265"
